TOA5,PFR093_RapauraCentral,CR200X,No_SN,CR200X.Std.03,PFR093_RapauraCentral.CR2,31016,Hourly,,,,,,,,
TIMESTAMP,RECORD,SiteID,AirTemperatu_Avg,AirTemperatu_Min,AirTemperatu_Max,RelativeHumi_Avg,Rain_Tot,Wetness_Avg,WindSpeed_Avg,WindSpeed_Max,WindDirectio_Avg,BatteryVoltage,,,
TS,RN,,Deg C,Deg C,Deg C,%,mm,,m/s,m/s,DegTrue,Volts,,,
,,Smp,Avg,Min,Max,Avg,Tot,Avg,Avg,Max,Avg,Smp,,,
25/08/2019 11:00,8280,93,15.78579,14.905,16.856,49.37817,0,0.008368555,5.275471,9.333334,271.0861,13.32357,,,
25/08/2019 12:00,8281,93,17.58941,16.816,18.152,43.39434,0,0.003638493,4.16203,9.533334,269.4615,13.32777,,,
25/08/2019 13:00,8282,93,19.2675,17.5,20,38.48443,0,0.003637166,6.485837,14.4,250.168,13.2774,,,
25/08/2019 14:00,8283,93,18.27535,17.076,19.428,41.98107,0,0.003522192,8.410979,13.63333,262.4239,13.32022,,,
25/08/2019 15:00,8284,93,17.33251,17.088,17.59,46.02121,0,0.003025245,7.557602,13.3,257.3868,13.32357,,,
25/08/2019 16:00,8285,93,17.33399,16.976,17.72,44.16048,0,0.004260777,6.641557,13.83333,262.8629,13.33029,,,
25/08/2019 17:00,8286,93,16.84943,15.981,17.59,40.78406,0,0.00260447,8.153754,14.96667,230.0457,13.00794,,,
25/08/2019 18:00,8287,93,15.4576,14.975,16.002,43.82957,0,0.00256661,6.919418,11.76667,219.4995,12.75947,,,
25/08/2019 19:00,8288,93,13.26249,12.026,15.026,51.93855,0,0.001952609,3.432139,9.233334,257.9125,12.70323,,,
25/08/2019 20:00,8289,93,11.51399,10.948,12.339,59.43887,0,0.004199869,2.390892,4.8,274.7939,12.67049,,,
25/08/2019 21:00,8290,93,10.43541,9.598,11.755,64.49316,0,0.001759912,1.803251,3.466667,272.8219,12.64447,,,
25/08/2019 22:00,8291,93,11.45777,9.628,13.385,61.4998,0,0.004089993,1.471611,6,228.496,12.62684,,,
25/08/2019 23:00,8292,93,13.40888,13.225,13.738,58.6811,0,0.001723396,3.097557,6.866666,306.3968,12.63355,,,
26/08/2019 0:00,8293,93,13.32636,13.204,13.526,65.58054,0,0.003411413,4.973969,8.633333,308.0331,12.62348,,,
26/08/2019 1:00,8294,93,13.38769,13.084,13.526,68.1306,0,0.003526606,5.313198,9.966666,305.5058,12.61341,,,
26/08/2019 2:00,8295,93,12.93335,12.49,13.275,68.57797,0,0.001918433,4.944865,8.633333,304.3646,12.59158,,,
26/08/2019 3:00,8296,93,13.00308,12.722,13.325,67.34399,0,0.001991881,4.690775,8.633333,292.943,12.57731,,,
26/08/2019 4:00,8297,93,13.08812,12.54,13.678,65.2578,0,17.14657,5.330919,9.4,292.8657,12.55884,,,
26/08/2019 5:00,8298,93,12.05435,10.948,13.144,70.85272,0,55.49667,3.771477,7.133334,279.1823,12.52946,,,
26/08/2019 6:00,8299,93,10.49677,9.87,11.462,78.67175,0,4.221198,3.857333,7.233334,240.03,12.50344,,,
26/08/2019 7:00,8300,93,9.121093,8.066,9.992,84.59546,0,70.62467,4.131749,7.8,239.0008,12.47994,,,
26/08/2019 8:00,8301,93,8.697732,7.843,9.598,83.65701,0,0.01154168,3.670555,7.233334,256.2553,13.66271,,,
26/08/2019 9:00,8302,93,10.69346,9.526,12.026,74.40099,0,0.002557839,3.949808,7.866666,253.7102,13.41591,,,
26/08/2019 10:00,8303,93,12.9884,11.956,14.483,65.32287,0,0.001647458,3.965448,7.9,255.4525,13.36471,,,
26/08/2019 11:00,8304,93,15.10526,14.332,15.8,53.54152,0.1184,0.003145403,5.835223,10.63333,273.0533,13.34456,,,
26/08/2019 12:00,8305,93,16.07676,15.378,16.806,50.73932,0,0.001761617,5.25764,9.6,266.7999,13.3177,,,
26/08/2019 13:00,8306,93,16.56307,16.012,17.238,48.5717,0,0.001573784,5.432444,11.73333,261.9495,13.31518,,,
26/08/2019 14:00,8307,93,16.11504,15.418,16.825,53.22448,0,0.002989065,4.434195,10.23333,244.0181,13.30427,,,
26/08/2019 15:00,8308,93,15.91621,15.348,16.504,55.90479,0,0.002069812,3.587084,5.933333,241.8217,13.32693,,,
26/08/2019 16:00,8309,93,16.05315,15.226,16.625,55.34846,0,0.003107643,3.852892,6.8,280.9641,13.35967,,,
26/08/2019 17:00,8310,93,14.72906,11.05,16.354,68.6404,0,0.002990962,4.049113,7.3,260.5035,13.49398,,,
26/08/2019 18:00,8311,93,12.68696,11.794,13.466,83.91405,0,0.002719613,3.064944,7.533333,125.7148,12.76535,,,
26/08/2019 19:00,8312,93,10.71945,10.182,12.358,76.19181,0,0.00118898,2.967444,7.2,95.23453,12.69819,,,
26/08/2019 20:00,8313,93,10.68681,9.972,11.09,76.60506,0,0.004493655,2.486001,6.766666,240.7816,12.66377,,,
26/08/2019 21:00,8314,93,9.965407,9.154,11,82.33848,0,0.002339357,3.175613,9.233334,136.4222,12.64699,,,
26/08/2019 22:00,8315,93,9.137964,8.77,9.84,84.84555,0,0.003789355,2.681447,6.466667,67.22671,12.6302,,,
26/08/2019 23:00,8316,93,8.858226,8.489,9.135,85.30584,0,0.002754431,2.061638,5.133333,45.90763,12.61761,,,
27/08/2019 0:00,8317,93,7.468837,6.29,9.054,87.54041,0,6.059632,0.7670563,4.166667,181.7511,12.59746,,,
27/08/2019 1:00,8318,93,5.761496,4.754,7.46,91.48822,0,23.3356,1.151471,4.233333,245.0812,12.5706,,,
27/08/2019 2:00,8319,93,5.469619,4.937,6.088,92.18579,0,43.71658,0.7989448,1.833333,204.9954,12.55213,,,
27/08/2019 3:00,8320,93,4.989552,4.624,5.624,93.06847,0,37.65331,0.8402497,1.7,232.4668,12.52527,,,
27/08/2019 4:00,8321,93,3.723202,2.836,4.633,93.38052,0,27.49705,0.9983071,1.866667,260.826,12.49505,,,
27/08/2019 5:00,8322,93,2.346558,1.884,3.007,95.50366,0,26.39573,0.908222,1.666667,201.7286,12.46735,,,
27/08/2019 6:00,8323,93,2.384395,1.744,2.794,96.51205,0,42.71375,1.622471,2.833333,286.0284,12.44132,,,
27/08/2019 7:00,8324,93,3.007897,2.562,3.654,95.12471,0,52.91872,1.816528,3,227.0838,12.40858,,,
27/08/2019 8:00,8325,93,3.500768,3.088,4.33,92.7061,0,67.8724,1.570667,3.266667,218.279,13.76344,,,
27/08/2019 9:00,8326,93,5.593551,4.351,7.349,88.10371,0,20.82258,1.799111,3.033334,252.3655,13.48978,,,
27/08/2019 10:00,8327,93,8.476998,7.318,10.203,77.48657,0,0.003159411,1.403918,3,239.9426,13.37982,,,
27/08/2019 11:00,8328,93,11.27067,10.162,12.126,67.53299,0,0.004738887,1.653502,4.2,91.67619,13.34288,,,
27/08/2019 12:00,8329,93,12.49164,11.755,12.923,62.98246,0,0.001836933,2.5865,5.2,59.19114,13.35295,,,
27/08/2019 13:00,8330,93,12.08924,11.19,13.094,65.65938,0,0.005148305,3.10778,6.266667,58.90711,13.38401,,,
27/08/2019 14:00,8331,93,11.75666,11.232,12.298,65.44259,0,0.004214549,3.558057,6,57.41245,13.38569,,,
27/08/2019 15:00,8332,93,11.78223,11.151,12.378,64.57271,0,0.003537537,3.790946,6.733334,60.48006,13.38989,,,
27/08/2019 16:00,8333,93,11.38407,10.948,11.794,65.37203,0,0.00260888,3.573558,6.6,60.35305,13.42431,,,
27/08/2019 17:00,8334,93,10.93243,10.324,11.422,68.61999,0,0.003296915,3.112418,5.466667,52.67659,13.49734,,,
27/08/2019 18:00,8335,93,9.612132,8.398,10.606,73.54013,0,0.003295779,1.656108,3.733333,90.36588,12.78046,,,
27/08/2019 19:00,8336,93,6.900536,5.744,8.53,84.23933,0,10.67817,0.753139,1.5,219.0083,12.69651,,,
27/08/2019 20:00,8337,93,5.389936,4.624,6.532,91.09453,0,42.58109,1.157414,2,269.9102,12.66042,,,
27/08/2019 21:00,8338,93,5.173497,4.754,5.734,92.59768,0,46.7406,1.454834,3,255.8121,12.63607,,,
27/08/2019 22:00,8339,93,4.839914,3.846,5.421,91.4861,0,62.37391,2.178028,3.533333,247.486,12.61761,,,
27/08/2019 23:00,8340,93,4.002486,3.391,4.906,93.38264,0,61.04609,1.705027,3.133333,268.8622,12.60417,,,
28/08/2019 0:00,8341,93,3.952012,3.331,4.472,94.69769,0,69.9373,1.518334,3.166667,243.2719,12.58067,,,
28/08/2019 1:00,8342,93,3.062369,2.633,3.482,95.8344,0,76.37239,1.131527,2.2,243.2239,12.56388,,,
28/08/2019 2:00,8343,93,2.817447,1.906,3.542,95.69068,0,87.89255,1.372303,2.9,234.1263,12.53954,,,
28/08/2019 3:00,8344,93,1.548524,1.258,1.976,96.43228,0,90.58665,0.8102498,1.933334,245.0278,12.51603,,,
28/08/2019 4:00,8345,93,1.859192,1.562,2.138,96.53394,0,94.11665,1.169501,2.4,241.6905,12.48749,,,
28/08/2019 5:00,8346,93,1.559897,0.772,2.43,95.99974,0,95.82501,1.406888,3.4,242.0101,12.45895,,,
28/08/2019 6:00,8347,93,1.702773,1.014,2.37,94.22068,0,96.79205,1.143722,2.966667,225.3009,12.42453,,,
28/08/2019 7:00,8348,93,2.218385,1.682,2.683,91.5451,0,97.13832,1.633361,2.966667,243.7054,12.40942,,,
28/08/2019 8:00,8349,93,2.211159,1.622,3.138,90.85863,0,97.10849,1.291888,2.333333,258.2308,13.77603,,,
28/08/2019 9:00,8350,93,5.020733,3.128,6.733,84.86112,0,97.20453,1.76386,2.966667,253.7219,13.51161,,,
28/08/2019 10:00,8351,93,8.663883,6.753,9.901,77.2886,0,10.20843,2.082751,4.266667,257.0899,13.405,,,
28/08/2019 11:00,8352,93,11.86098,9.8,13.144,65.69009,0,0.00548911,1.906916,3.633333,286.0785,13.33616,,,
28/08/2019 12:00,8353,93,14.56546,13.154,15.952,53.15209,0,0.00322623,1.125887,2.8,241.1216,13.26901,,,
28/08/2019 13:00,8354,93,15.75893,15.076,16.474,50.58831,0,0.002143651,1.800222,3.933333,115.9872,13.27656,,,
28/08/2019 14:00,8355,93,14.9874,14.422,15.63,58.85384,0,0.006979468,2.391443,4.4,61.79731,13.31602,,,
28/08/2019 15:00,8356,93,15.54436,14.583,16.444,59.83957,0,0.01154573,2.287111,4.166667,63.21693,13.29755,,,
28/08/2019 16:00,8357,93,17.03666,15.962,18.052,49.93374,0,0.0159723,1.728916,4.9,95.27051,13.26985,,,
28/08/2019 17:00,8358,93,16.96024,16.042,17.71,48.25098,0,0.01005347,2.093276,4.833333,298.8842,13.31854,,,
28/08/2019 18:00,8359,93,14.5487,12.923,16.183,55.3252,0,0.003218999,1.794973,5.7,273.402,12.79557,,,
28/08/2019 19:00,8360,93,11.98282,10.828,14.422,63.21523,0,0.003871131,1.964305,4.666667,266.3711,12.72505,,,
28/08/2019 20:00,8361,93,11.17658,10.192,12.158,62.87423,0,0.000764494,2.066612,5.666667,266.0992,12.68476,,,
28/08/2019 21:00,8362,93,11.06987,10.324,11.966,62.74508,0,0.002219914,3.060275,6.2,267.3961,12.66461,,,
28/08/2019 22:00,8363,93,10.80248,10.263,11.311,63.97479,0,0.003657527,3.646556,7.1,275.8158,12.6495,,,
28/08/2019 23:00,8364,93,11.11278,10.546,11.634,61.48037,0,0.002605078,3.949555,8.2,266.7842,12.64027,,,
29/08/2019 0:00,8365,93,11.22218,10.676,11.694,59.4097,0,0.003833665,4.66064,8.266666,269.4281,12.62432,,,
29/08/2019 1:00,8366,93,11.17878,10.798,11.613,58.50319,0,0.003651648,4.892277,8.133334,273.3488,12.61089,,,
29/08/2019 2:00,8367,93,10.55895,9.982,10.888,60.07856,0,0.003878312,4.040358,7.466666,272.7733,12.58906,,,
29/08/2019 3:00,8368,93,10.63894,10.374,10.948,60.41685,0,0.003414687,5.272915,9.1,268.123,12.56388,,,
29/08/2019 4:00,8369,93,10.23038,9.83,10.858,63.08553,0,0.001876682,4.94103,7.833333,259.1165,12.54625,,,
29/08/2019 5:00,8370,93,10.13219,9.628,10.534,63.26265,0,0.002452076,4.984474,9.6,261.3327,12.51352,,,
29/08/2019 6:00,8371,93,10.15559,9.468,10.868,60.77076,0,0.001262817,4.336861,8.8,268.5303,12.50092,,,
29/08/2019 7:00,8372,93,9.826384,9.013,10.556,64.80155,0,0.001956289,4.337836,8.266666,258.1535,12.47574,,,
29/08/2019 8:00,8373,93,10.60743,10.182,11.13,61.81313,0,0.001801607,4.580503,9.066667,240.6443,13.5796,,,
29/08/2019 9:00,8374,93,11.87685,11.07,12.671,57.2113,0,0.002219724,5.229276,9.6,257.1272,13.41675,,,
29/08/2019 10:00,8375,93,13.38237,12.671,14.16,51.43589,0,0.002719197,5.493999,10.03333,246.8312,13.36722,,,
29/08/2019 11:00,8376,93,14.72224,14.03,15.338,48.92118,0,0.002952169,5.943555,10.36667,243.6879,13.3412,,,
29/08/2019 12:00,8377,93,15.84824,15.317,16.364,47.85098,0,0.002602848,6.47533,10.56667,242.4562,13.33113,,,
29/08/2019 13:00,8378,93,16.5598,16.152,17.228,45.31977,0,0.005176299,6.718478,12.13333,247.7773,13.33113,,,
29/08/2019 14:00,8379,93,17.11758,16.766,17.489,42.59137,0,0.003829481,6.769282,11.1,248.9612,13.32357,,,
29/08/2019 15:00,8380,93,16.401,15.51,17.408,46.03739,0,0.002873288,6.549889,11.56667,251.2159,13.40416,,,
29/08/2019 16:00,8381,93,15.0321,14.654,15.579,52.37014,0,0.002459331,5.500526,9.933333,272.0494,13.222,,,
29/08/2019 17:00,8382,93,14.59385,14.09,14.774,51.31819,0,0.00199112,4.482085,8.433333,269.0934,13.59639,,,
29/08/2019 18:00,8383,93,14.42545,13.014,15.136,53.53174,0,0.001916278,1.870029,4.733333,253.5266,12.77122,,,
29/08/2019 19:00,8384,93,13.05482,12.53,13.617,55.54156,0,0.001684216,3.510055,7.166667,243.6837,12.71498,,,
29/08/2019 20:00,8385,93,12.08601,11.654,12.57,60.06129,0,0.002414941,3.620921,6.933333,260.7156,12.68476,,,
29/08/2019 21:00,8386,93,11.76014,11.332,12.298,63.03177,0,0.002838932,3.180779,6.333333,258.1184,12.67133,,,
29/08/2019 22:00,8387,93,10.20531,8.469,11.352,70.44041,0,0.001301614,2.237138,4.3,258.3156,12.65034,,,
29/08/2019 23:00,8388,93,9.323133,8.166,10.686,72.88323,0,0.003689481,2.185278,3.766667,258.5466,12.6302,,,
30/08/2019 0:00,8389,93,7.726202,6.895,8.59,79.49446,0,0.04581681,1.541776,3.566667,109.3749,12.60837,,,
30/08/2019 1:00,8390,93,8.002883,7.198,8.448,90.98743,0,3.513719,2.534778,5.133333,47.54342,12.58571,,,
30/08/2019 2:00,8391,93,7.206495,6.067,7.864,93.20572,0,41.90968,1.479718,3.9,102.0944,12.54961,,,
30/08/2019 3:00,8392,93,5.299036,4.775,6.047,95.80389,0,65.02763,1.121415,2.1,183.759,12.52946,,,
30/08/2019 4:00,8393,93,4.686772,4.27,5.118,96.40212,0,67.09696,1.43264,2.4,255.322,12.50008,,,
30/08/2019 5:00,8394,93,4.65699,3.856,5.138,95.77737,0,74.56493,1.273806,2.233334,234.377,12.47406,,,
30/08/2019 6:00,8395,93,4.153595,3.38,4.937,96.67638,0,77.08134,0.9876124,2.366667,256.2528,12.44552,,,
30/08/2019 7:00,8396,93,3.761857,3.28,4.442,97.17283,0,85.27663,0.9864722,2.233334,235.9196,12.42789,,,
30/08/2019 8:00,8397,93,4.809021,4.31,5.643,98.56621,0,97.9428,2.238917,4.1,265.6348,13.72063,,,
30/08/2019 9:00,8398,93,7.245118,5.604,9.044,92.75319,0,75.45586,2.311887,3.766667,198.4298,13.48223,,,
30/08/2019 10:00,0,93,11.348,10.757,11.805,64.56695,0,0.004203818,2.494755,3.966667,175.2171,13.3966,,,
30/08/2019 11:00,1,93,12.77028,11.755,13.819,53.72713,0,0.00367852,1.691694,3.566667,182.2784,13.32022,,,
30/08/2019 12:00,2,93,14.53282,13.678,15.258,44.31807,0,0.004106355,1.373944,3.8,160.3108,13.27573,,,
30/08/2019 13:00,3,93,15.68659,15.016,16.816,40.77551,0,0.002833727,1.366583,4.2,136.4034,13.2581,,,
30/08/2019 14:00,4,93,15.40804,14.594,15.992,54.07802,0,0.003142817,3.081972,5.666667,50.75586,13.31182,,,
30/08/2019 15:00,5,93,14.68637,13.436,15.68,65.06785,0,0.002950736,3.964167,6.733334,43.03202,13.35044,,,
30/08/2019 16:00,6,93,13.29207,12.772,13.788,71.15836,0,0.00375564,4.269305,7.166667,50.04826,13.38233,,,
30/08/2019 17:00,7,93,12.63615,12.138,13.094,73.43602,0,0.003951969,3.587584,5.933333,46.63094,13.45621,,,
30/08/2019 18:00,8,93,11.1445,9.86,12.228,81.6229,0,0.8997973,2.202612,4.733333,63.25434,12.79725,,,
30/08/2019 19:00,9,93,8.478688,7.278,9.86,92.61108,0,75.69124,0.6812494,1.833333,22.58008,12.7091,,,
30/08/2019 20:00,10,93,6.630206,5.572,7.561,96.58798,0,79.91103,0.655166,1.5,223.7271,12.66713,,,
30/08/2019 21:00,11,93,6.341549,5.926,7.056,97.88861,0,88.6172,1.020472,2.033333,266.0739,12.63523,,,
30/08/2019 22:00,12,93,6.629393,5.996,7.147,97.03036,0,92.8451,2.062251,4,241.754,12.62768,,,
30/08/2019 23:00,13,93,5.643326,4.734,6.39,92.09306,0,89.2923,1.521249,3.833333,232.5581,12.61173,,,
31/08/2019 0:00,14,93,5.104652,4.39,5.522,92.02225,0,89.58578,2.114222,3.7,249.2802,12.59326,,,
31/08/2019 1:00,15,93,4.617228,4.341,4.956,92.25462,0,90.66805,2.641472,4.766667,232.0097,12.57815,,,
31/08/2019 2:00,16,93,3.977647,3.007,4.754,91.70208,0,90.83047,1.55575,3.533333,250.6833,12.53954,,,
31/08/2019 3:00,17,93,3.470474,3.138,4.3,90.95346,0,92.12868,1.41222,3.166667,268.6082,12.52443,,,
31/08/2019 4:00,18,93,3.403621,2.734,4.189,90.43653,0,92.64081,1.958415,4.333333,254.9416,12.511,,,
31/08/2019 5:00,19,93,3.223474,1.945,4.068,89.24306,0,92.89463,1.723584,4.366667,247.0688,12.4833,,,
31/08/2019 6:00,20,93,1.532051,0.58,2.39,93.03795,0,93.34621,0.9007223,1.966667,205.2977,12.45559,,,
31/08/2019 7:00,21,93,2.054647,1.541,2.896,92.53049,0,96.411,1.801416,3.333333,237.7343,12.41698,,,
31/08/2019 8:00,22,93,3.185458,2.734,4.098,88.48947,0,95.70157,1.753834,3.1,252.4353,13.72986,,,
31/08/2019 9:00,23,93,6.203302,4.088,7.994,79.00043,0,55.10239,2.607306,5.333333,246.398,13.49398,,,
31/08/2019 10:00,24,93,9.369726,7.984,10.666,66.99234,0,0.02965882,3.186168,5.733333,237.9347,13.41004,,,
31/08/2019 11:00,25,93,12.08755,10.414,14.21,55.49961,0,0.1020273,1.331862,3.6,244.6726,13.30259,,,
31/08/2019 12:00,26,93,14.69894,13.648,15.7,45.04692,0,0.1598576,1.747695,3.566667,158.6146,13.30007,,,
31/08/2019 13:00,27,93,15.75019,15.056,16.322,43.31693,0,0.1674363,1.965972,4.166667,97.43127,13.29671,,,
31/08/2019 14:00,28,93,15.7667,15.116,16.494,46.37167,0,0.07999738,2.702557,5.333333,66.35087,13.3093,,,
31/08/2019 15:00,29,93,15.71237,15.317,16.062,41.6076,0,0.03039318,3.096305,5.233333,47.50106,13.32777,,,
31/08/2019 16:00,30,93,15.49329,15.116,16.002,40.7171,0,0.009745693,2.909529,5.166667,50.25217,13.337,,,
31/08/2019 17:00,31,93,15.11588,14.372,15.52,39.27252,0,0.003828526,2.38925,4.433333,54.74558,13.37898,,,
31/08/2019 18:00,32,93,13.3164,11.755,14.392,44.87802,0,0.01243681,1.417277,3.633333,68.662,12.81655,,,
31/08/2019 19:00,33,93,9.222878,7.309,11.755,63.89237,0,0.02850816,0.7212778,1.766667,244.7185,12.73009,,,
31/08/2019 20:00,34,93,6.727476,5.542,8.439,73.85162,0,0.06116512,0.9630284,1.866667,227.9901,12.67972,,,
31/08/2019 21:00,35,93,6.035553,5.3,6.733,81.0325,0,0.1836553,1.806668,4.166667,270.4986,12.64866,,,
31/08/2019 22:00,36,93,7.327648,6.743,7.944,76.10245,0,0.03267097,3.190389,5.833333,244.1016,12.63355,,,
31/08/2019 23:00,37,93,6.964999,6.128,7.782,78.04506,0,0.01197229,3.343363,5.633333,246.4262,12.62264,,,
1/09/2019 0:00,38,93,6.103029,5.562,6.572,81.76488,0,0.0339823,2.929276,5.3,239.1537,12.60669,,,
1/09/2019 1:00,39,93,4.95537,4.31,5.562,86.09394,0,0.7655092,1.756452,3.366667,267.2898,12.58655,,,
1/09/2019 2:00,40,93,4.957538,4.37,5.482,85.25367,0,0.8891839,1.856305,3.666667,236.8169,12.5706,,,
1/09/2019 3:00,41,93,4.863189,3.784,5.4,84.12466,0,0.6270289,1.965667,4.1,259.2025,12.54206,,,
1/09/2019 4:00,42,93,4.899736,4.502,5.3,81.89285,0,0.06887282,2.701692,5.333333,233.7314,12.51939,,,
1/09/2019 5:00,43,93,5.150531,4.704,5.502,80.71497,0,0.02065611,3.470171,5.866667,222.2567,12.49757,,,
1/09/2019 6:00,44,93,4.949616,4.512,5.724,82.41003,0,0.03159716,2.821028,4.866667,230.8867,12.47238,,,
1/09/2019 7:00,45,93,4.560533,3.714,5.684,84.01648,0,0.3493854,1.912029,5.033333,227.27,12.44888,,,
1/09/2019 8:00,46,93,4.96646,4.29,6.329,83.13909,0,0.05080601,1.701306,3.466667,237.818,13.67782,,,
1/09/2019 9:00,47,93,8.188258,6.35,9.82,74.92105,0,0.008870557,2.623056,4.233333,230.2108,13.44445,,,
1/09/2019 10:00,48,93,11.54846,9.84,13.476,65.30994,0,0.008378646,3.057027,5.466667,222.7504,13.36387,,,
1/09/2019 11:00,49,93,15.17256,13.486,17.007,53.72009,0,0.02209581,2.421027,4.633333,208.4736,13.29839,,,
1/09/2019 12:00,50,93,17.98415,17.027,19.076,46.18169,0,0.008513666,2.133831,5.066667,79.94787,13.26397,,,
1/09/2019 13:00,51,93,19.32489,18.744,19.81,37.68891,0,0.003485728,3.517416,8.5,228.2454,13.26145,,,
1/09/2019 14:00,52,93,18.92942,18.634,19.337,33.54281,0,0.003101421,6.811858,11.96667,293.5633,13.28832,,,
1/09/2019 15:00,53,93,18.5936,18.273,19.056,32.56844,0,0.004413983,6.676698,10.43333,298.5265,13.30259,,,
1/09/2019 16:00,54,93,17.8162,17.428,18.413,31.32797,0,0.00525834,7.252749,11.86667,298.4304,13.34624,,,
1/09/2019 17:00,55,93,16.9488,16.152,17.55,33.42466,0,0.003834857,6.388528,9.866667,301.7558,13.39493,,,
1/09/2019 18:00,56,93,15.06028,13.93,16.364,36.01971,0,0.00314116,6.851695,12.46667,298.8604,12.82411,,,
1/09/2019 19:00,57,93,13.3302,12.399,14.332,39.51468,0,0.002494445,4.403445,8.5,298.0359,12.73849,,,
1/09/2019 20:00,58,93,12.42538,11.674,13.064,45.14856,0,0.001492848,3.274503,6.233333,299.8599,12.69735,,,
1/09/2019 21:00,59,93,12.20989,11.574,12.892,51.57948,0,0.00450343,4.479832,8.5,302.7295,12.67888,,,
1/09/2019 22:00,60,93,10.93112,9.86,12.078,60.71756,0,0.002882462,2.2945,6.066667,285.8501,12.66126,,,
1/09/2019 23:00,61,93,10.32939,9.326,11.13,69.82931,0,0.004943003,2.756638,5.9,293.2851,12.64615,,,
2/09/2019 0:00,62,93,11.17321,10.748,11.522,66.34566,0,0.002565144,3.248416,6.466667,273.6011,12.63523,,,
2/09/2019 1:00,63,93,10.67525,10.244,11.311,70.62231,0,0.002603989,2.732472,6.333333,270.2714,12.62012,,,
2/09/2019 2:00,64,93,9.765156,9.205,10.626,75.90688,0,0.002028926,2.498835,4.8,256.2329,12.5983,,,
2/09/2019 3:00,65,93,9.674598,8.993,10.162,75.2281,0,0.001645468,2.727195,4.933333,252.1279,12.57479,,,
2/09/2019 4:00,66,93,7.575148,6.694,9.478,78.84721,0,0.004104402,1.557444,3.466667,187.7208,12.54709,,,
2/09/2019 5:00,67,93,7.477603,5.906,8.974,77.79301,0,0.003721516,1.544582,3.533333,171.0774,12.51939,,,
2/09/2019 6:00,68,93,7.224038,6.128,9.154,78.76266,0,0.004142588,1.295306,4.2,221.1801,12.50008,,,
2/09/2019 7:00,69,93,5.365515,4.775,6.31,87.58021,0,0.2322223,1.0545,2.333333,169.993,12.47154,,,
2/09/2019 8:00,70,93,4.6998,3.784,6.168,91.84701,0,0.1216597,1.121333,2.266667,225.9075,12.51771,,,
2/09/2019 9:00,71,93,7.784294,6.168,8.993,86.79716,0,0.003492775,1.162972,2.366667,207.8723,13.20689,,,
2/09/2019 10:00,72,93,10.52197,8.993,12.752,81.62845,0,0.002528149,1.185667,2.433333,190.8012,13.39157,,,
2/09/2019 11:00,73,93,13.56759,12.662,14.794,73.34499,0,0.002347062,0.9777774,2.866667,217.1736,13.28412,,,
2/09/2019 12:00,74,93,15.14254,13.878,16.162,66.14917,0,0.003179194,1.322055,3.733333,167.4893,13.26313,,,
2/09/2019 13:00,75,93,15.7261,15.178,16.273,57.91862,0,0.00310303,3.219499,6.4,67.53499,13.30259,,,
2/09/2019 14:00,76,93,15.83328,15.106,16.264,52.40335,0,0.005909293,3.48625,6.333333,47.88866,13.30762,,,
2/09/2019 15:00,77,93,15.58779,14.875,16.334,51.7284,0,0.002294993,3.045806,5.8,58.27753,13.31098,,,
2/09/2019 16:00,78,93,15.01751,14.552,15.82,54.79125,0,0.002836681,3.109696,6.066667,56.76042,13.32693,,,
2/09/2019 17:00,79,93,13.83517,13.042,14.633,60.32785,0,0.00529691,3.19125,6.366667,67.57993,13.38653,,,
2/09/2019 18:00,80,93,11.94618,10.707,13.042,71.80763,0,0.003336867,2.129694,5.266667,78.66617,12.79892,,,
2/09/2019 19:00,81,93,9.047523,7.652,10.767,85.16835,0,35.10612,0.8415834,1.7,253.2594,12.71834,,,
2/09/2019 20:00,82,93,6.547918,5.512,7.672,92.17604,0,70.83002,0.4303063,1.166667,195.6991,12.66965,,,
2/09/2019 21:00,83,93,5.411019,4.835,6.016,94.8238,0,73.80363,0.8182498,1.466667,273.0776,12.64111,,,
2/09/2019 22:00,84,93,6.66203,5.219,7.258,93.23322,0,79.83219,2.096473,4.633333,241.196,12.62348,,,
2/09/2019 23:00,85,93,6.709703,6.189,7.097,90.11397,0,85.68539,2.964055,5.9,234.8923,12.60921,,,
3/09/2019 0:00,86,93,6.137382,5.754,6.592,90.00965,0,84.64201,2.639498,4.433333,232.5407,12.60166,,,
3/09/2019 1:00,87,93,6.242583,5.694,6.875,88.40423,0,76.73596,3.535361,6.166667,233.9158,12.57815,,,
3/09/2019 2:00,88,93,5.175004,4.754,5.896,90.27539,0,55.32326,2.595975,4.666667,246.3277,12.55801,,,
3/09/2019 3:00,89,93,5.226571,4.986,5.442,90.52896,0,11.845,2.957554,4.866667,264.5433,12.53534,,,
3/09/2019 4:00,90,93,4.965847,4.228,5.704,90.95297,0,38.88503,2.354222,5.1,264.67,12.50848,,,
3/09/2019 5:00,91,93,3.561525,2.826,4.31,93.79455,0,77.62563,1.168222,2.666667,274.6019,12.47658,,,
3/09/2019 6:00,92,93,2.954296,1.309,4.118,94.05383,0,78.88969,1.40253,3.566667,212.9991,12.44468,,,
3/09/2019 7:00,93,93,2.496592,1.439,3.572,95.44585,0,76.48913,1.319807,3.8,253.2372,12.44468,,,
3/09/2019 8:00,94,93,4.202312,2.471,6.168,92.19978,0,80.70979,2.659613,6.033333,251.2406,13.69209,,,
