year,month,day,hour,mean.ta,mean.rh,radiation.MJ.m2,rainTotal.mm,mean.wind.speed.m.s,mean.solar.rad.w.m2
2017,5,15,10,9,93,2.27,0,0.6,630.5555556
2017,5,15,11,10.1,89,1.85,0,1,513.8888889
2017,5,15,12,12.5,82,1.39,0,0.8,386.1111111
2017,5,15,13,14.8,72,0.82,0,1,227.7777778
2017,5,15,14,15.5,67,0.23,0,0.8,63.88888889
2017,5,15,15,15.4,66,0.01,0,0.7,2.777777778
2017,5,15,16,15.5,65,0,0,1.2,0
2017,5,15,17,14,72,0,0,1.1,0
2017,5,15,18,10.5,84,0,0,1.2,0
2017,5,15,19,7.9,92,0,0,2.1,0
2017,5,15,20,7.1,94,0,0,1.9,0
2017,5,15,21,6,95,0,0,2,0
2017,5,15,22,5.2,96,0,0,1.7,0
2017,5,15,23,4.6,96,0,0,1.4,0
2017,5,16,0,4.1,97,0,0,1.4,0
2017,5,16,1,3.3,97,0,0,1.4,0
2017,5,16,2,3.2,98,0,0,1,0
2017,5,16,3,4.4,98,0,0,1.1,0
2017,5,16,4,3.5,98,0,0,1.3,0
2017,5,16,5,3.3,98,0.04,0,1.4,11.11111111
2017,5,16,6,4.1,99,0.22,0,1.2,61.11111111
2017,5,16,7,5.6,98,0.76,0,1.4,211.1111111
2017,5,16,8,4.5,98,1.31,0,0.8,363.8888889
2017,5,16,9,6.1,99,1.35,0,0.6,375
2017,5,16,10,8,98,1.18,0,0.9,327.7777778
2017,5,16,11,10.6,91,0.88,0,0.8,244.4444444
2017,5,16,12,12.3,82,0.69,0,0.9,191.6666667
2017,5,16,13,13.6,77,0.52,0,1.5,144.4444444
2017,5,16,14,13.5,76,0.16,0.3,0.9,44.44444444
2017,5,16,15,13.8,75,0.01,0,1.7,2.777777778
2017,5,16,16,13.5,78,0,0.2,2.1,0
2017,5,16,17,12.5,80,0,0,0.6,0
2017,5,16,18,10,87,0,0,1.1,0
2017,5,16,19,9.2,89,0,0,2.7,0
2017,5,16,20,8,91,0,0,1.6,0
2017,5,16,21,7.3,93,0,0,0.7,0
2017,5,16,22,7.4,92,0,0,0.6,0
2017,5,16,23,7.6,92,0,0,1.3,0
2017,5,17,0,8.4,90,0,0,1.6,0
2017,5,17,1,8.8,89,0,0,1.2,0
2017,5,17,2,8.9,89,0,0,1.1,0
2017,5,17,3,9.6,88,0,0.2,1.2,0
2017,5,17,4,9.8,85,0,0,1.8,0
2017,5,17,5,10,85,0.01,0,2,2.777777778
2017,5,17,6,10.7,82,0.03,0,1.6,8.333333333
2017,5,17,7,11.1,83,0.16,0,1.5,44.44444444
2017,5,17,8,11.6,81,0.35,0,1.6,97.22222222
2017,5,17,9,11.1,87,0.24,0,1.1,66.66666667
2017,5,17,10,10.8,93,0.45,0,1.1,125
2017,5,17,11,11.9,92,0.43,0,1,119.4444444
2017,5,17,12,12.6,90,0.34,0,3.6,94.44444444
2017,5,17,13,13.1,92,0.36,0,5.9,100
2017,5,17,14,14.3,89,0.12,0,6.1,33.33333333
2017,5,17,15,14.9,88,0.01,0,6,2.777777778
2017,5,17,16,15.4,88,0,0,3.9,0
2017,5,17,17,14.9,89,0,0,4.6,0
2017,5,17,18,13.4,92,0,0,4.1,0
2017,5,17,19,12.7,94,0,0,5.1,0
2017,5,17,20,12.4,94,0,0,3.8,0
2017,5,17,21,12.5,94,0,0,5.4,0
2017,5,17,22,12.2,95,0,0,7.1,0
2017,5,17,23,12.7,92,0,0,7.6,0
2017,5,18,0,13,92,0,0.4,3.9,0
2017,5,18,1,12,92,0,0.6,4.1,0
2017,5,18,2,11,93,0,0.1,3.3,0
2017,5,18,3,11.6,94,0,0.1,4.2,0
2017,5,18,4,12,94,0,0.1,4.4,0
2017,5,18,5,12.2,93,0.01,0.1,3.8,2.777777778
2017,5,18,6,12.1,94,0.06,0,2.4,16.66666667
2017,5,18,7,11.8,96,0.2,0,1.6,55.55555556
2017,5,18,8,11.5,96,0.18,0,1.6,50
2017,5,18,9,11.1,93,0.15,0,0.8,41.66666667
2017,5,18,10,11.2,89,0.35,0,3.5,97.22222222
2017,5,18,11,11.4,85,0.5,0,4.7,138.8888889
2017,5,18,12,11,88,0.89,0,5,247.2222222
2017,5,18,13,11,88,0.39,0,5.2,108.3333333
2017,5,18,14,11,91,0.19,0,5.5,52.77777778
2017,5,18,15,11.9,82,0.01,0,6.4,2.777777778
2017,5,18,16,11.4,84,0,0,4.4,0
2017,5,18,17,11,80,0,0,4.1,0
2017,5,18,18,9.4,86,0,0,4,0
2017,5,18,19,8,92,0,0,1.7,0
2017,5,18,20,8.3,95,0,0,1.9,0
2017,5,18,21,8.4,95,0,0,2,0
2017,5,18,22,8,94,0,0,1.2,0
2017,5,18,23,10.7,85,0,0,1.1,0
2017,5,19,0,12.5,73,0,0,2.2,0
2017,5,19,1,12.8,69,0,0,1.7,0
2017,5,19,2,9.1,83,0,0,1.1,0
2017,5,19,3,6.9,86,0,0,1.2,0
2017,5,19,4,6.9,85,0,0,1.4,0
2017,5,19,5,6.7,84,0.06,0,1.7,16.66666667
2017,5,19,6,4.6,90,0.11,0,1,30.55555556
2017,5,19,7,2.8,94,0.85,0,1.2,236.1111111
2017,5,19,8,2.3,95,1.42,0,1.1,394.4444444
2017,5,19,9,4.3,94,1.67,0,1.1,463.8888889
2017,5,19,10,7.5,80,1.71,0,1,475
2017,5,19,11,10.7,68,1.57,0,0.6,436.1111111
2017,5,19,12,13,56,1.22,0,0.7,338.8888889
2017,5,19,13,13.8,56,0.77,0,1.5,213.8888889
2017,5,19,14,13.8,57,0.24,0,1.5,66.66666667
2017,5,19,15,13.2,56,0.01,0,0.8,2.777777778
2017,5,19,16,13,58,0,0,0.6,0
2017,5,19,17,12.3,59,0,0,0.8,0
2017,5,19,18,11.8,60,0,0,1.3,0
2017,5,19,19,11.9,62,0,0,1.7,0
2017,5,19,20,12.1,64,0,0,1.5,0
2017,5,19,21,12.1,64,0,0,1.4,0
2017,5,19,22,12.2,62,0,0,1.1,0
2017,5,19,23,12.1,61,0,0,1.2,0
2017,5,20,0,12,59,0,0,1.3,0
2017,5,20,1,12.2,59,0,0,1.1,0
2017,5,20,2,11.5,65,0,0,0.4,0
2017,5,20,3,9.7,82,0,0,0.5,0
2017,5,20,4,7.6,91,0,0,0.8,0
2017,5,20,5,6.6,90,0.02,0,2.2,5.555555556
2017,5,20,6,5.7,91,0.16,0,2,44.44444444
2017,5,20,7,5.2,93,0.3,0,1.1,83.33333333
2017,5,20,8,4.7,94,0.39,0,2.3,108.3333333
2017,5,20,9,4.8,94,1.27,0,2.4,352.7777778
2017,5,20,10,4.8,93,1.39,0,2.2,386.1111111
2017,5,20,11,4.8,90,1.13,0,2,313.8888889
2017,5,20,12,5.7,84,0.79,0,2,219.4444444
2017,5,20,13,7.9,73,0.31,0,0.9,86.11111111
2017,5,20,14,8.3,58,0.15,0,0.7,41.66666667
2017,5,20,15,8.3,56,0.01,0,1.8,2.777777778
2017,5,20,16,7.5,57,0,0,1.9,0
2017,5,20,17,7.2,57,0,0,1.7,0
2017,5,20,18,7.2,56,0,0,2.1,0
2017,5,20,19,7,59,0,0,1.7,0
2017,5,20,20,7,57,0,0,0.9,0
2017,5,20,21,7.7,49,0,0,1.7,0
2017,5,20,22,6.7,62,0,0,1.1,0
2017,5,20,23,6.2,71,0,0,1,0
2017,5,21,0,5.2,78,0,0,1.7,0
2017,5,21,1,6.2,71,0,0,1.6,0
2017,5,21,2,4.7,85,0,0,1.6,0
2017,5,21,3,4.9,86,0,0,0.9,0
2017,5,21,4,4.5,89,0,0,0.6,0
2017,5,21,5,4.9,89,0.02,0,1.8,5.555555556
2017,5,21,6,5.4,87,0.19,0,2.6,52.77777778
2017,5,21,7,5.4,86,0.47,0,1.1,130.5555556
2017,5,21,8,5.7,88,0.96,0,1.4,266.6666667
2017,5,21,9,6.2,85,0.86,0,0.6,238.8888889
2017,5,21,10,6.8,86,1.27,0,1.2,352.7777778
2017,5,21,11,7.8,84,1.24,0,2.7,344.4444444
2017,5,21,12,7.5,86,0.66,0,4.1,183.3333333
2017,5,21,13,8.3,81,0.36,0,4.2,100
2017,5,21,14,8.6,79,0.15,0,4,41.66666667
2017,5,21,15,8.2,80,0.01,0,3.9,2.777777778
2017,5,21,16,7.6,82,0,0,4.6,0
2017,5,21,17,7.6,79,0,0,3.5,0
2017,5,21,18,7.5,77,0,0,4.3,0
2017,5,21,19,7.7,76,0,0,3,0
2017,5,21,20,5.5,83,0,0,4.1,0
2017,5,21,21,3.1,90,0,0,5.3,0
2017,5,21,22,2.2,94,0,0,4.9,0
2017,5,21,23,2.2,95,0,0,4.4,0
2017,5,22,0,1.9,95,0,0,4.1,0
2017,5,22,1,1.4,96,0,0,3.5,0
2017,5,22,2,1.1,97,0,0,2.6,0
2017,5,22,3,2.4,98,0,0,2.3,0
2017,5,22,4,2.8,97,0,0,1.6,0
2017,5,22,5,2.8,97,0.04,0,1.6,11.11111111
2017,5,22,6,1.7,97,0.1,0,1.7,27.77777778
2017,5,22,7,0.7,97,0.79,0,2.4,219.4444444
2017,5,22,8,0.1,98,1.36,0,1.1,377.7777778
2017,5,22,9,2.6,98,1.6,0,1.8,444.4444444
2017,5,22,10,5.4,93,1.66,0,1.9,461.1111111
2017,5,22,11,8.7,78,1.52,0,2.5,422.2222222
2017,5,22,12,10.5,71,1.2,0,2,333.3333333
2017,5,22,13,12.2,64,0.74,0,2.9,205.5555556
2017,5,22,14,13,62,0.21,0,3,58.33333333
2017,5,22,15,12.8,65,0,0,2.5,0
2017,5,22,16,12.1,67,0,0,3,0
2017,5,22,17,10.7,71,0,0,1.3,0
2017,5,22,18,7.5,79,0,0,1,0
2017,5,22,19,4.5,88,0,0,0.6,0
2017,5,22,20,3.9,91,0,0,0.7,0
2017,5,22,21,3.5,92,0,0,0.9,0
2017,5,22,22,3.8,92,0,0,0.6,0
2017,5,22,23,3.2,93,0,0,0.8,0
2017,5,23,0,3.1,94,0,0,0.8,0
2017,5,23,1,8.4,84,0,0,1.4,0
2017,5,23,2,10.8,74,0,0,1.9,0
2017,5,23,3,11.2,73,0,0,1.8,0
2017,5,23,4,11.2,72,0,0,1.5,0
2017,5,23,5,11.1,74,0.03,0,1.6,8.333333333
2017,5,23,6,11.7,70,0.15,0,1.1,41.66666667
2017,5,23,7,12,70,0.3,0,1.2,83.33333333
2017,5,23,8,12,72,0.47,0,1.1,130.5555556
2017,5,23,9,12.2,73,0.27,0,1.1,75
2017,5,23,10,12.6,74,0.21,0,1.1,58.33333333
2017,5,23,11,13.3,72,0.24,0,1.3,66.66666667
2017,5,23,12,13.1,76,0.94,0,1.5,261.1111111
2017,5,23,13,12.9,77,0.82,0,0.9,227.7777778
2017,5,23,14,13.4,73,0.17,0,0.9,47.22222222
2017,5,23,15,14.2,72,0,0,0.6,0
2017,5,23,16,15,67,0,0,1,0
2017,5,23,17,13.5,73,0,0,0.8,0
2017,5,23,18,13.3,76,0,0,1.5,0
2017,5,23,19,13.5,78,0,0,2.6,0
2017,5,23,20,13.7,78,0,0,2.8,0
2017,5,23,21,13.6,79,0,0,2,0
2017,5,23,22,13.8,82,0,0,2,0
2017,5,23,23,14.2,79,0,0,1.3,0
2017,5,24,0,14.4,79,0,0,1.3,0
2017,5,24,1,13.8,83,0,0,0.7,0
2017,5,24,2,14.2,83,0,0,0.8,0
2017,5,24,3,13.6,87,0,0,0.4,0
2017,5,24,4,13.1,89,0,0,0.7,0
2017,5,24,5,12.5,91,0.02,0,0.9,5.555555556
2017,5,24,6,11.8,93,0.12,0,0.5,33.33333333
2017,5,24,7,11.2,94,0.36,0,0.8,100
2017,5,24,8,11.2,95,0.63,0,0.9,175
2017,5,24,9,11,95,0.56,0,0.8,155.5555556
2017,5,24,10,11.7,94,0.62,0,0.5,172.2222222
2017,5,24,11,12.9,82,0.61,0,0.6,169.4444444
2017,5,24,12,12.8,81,0.74,0,1,205.5555556
2017,5,24,13,12.7,77,0.32,0,1.2,88.88888889
2017,5,24,14,12.8,73,0.17,0,1.4,47.22222222
2017,5,24,15,12.7,72,0.01,0.1,1.5,2.777777778
2017,5,24,16,12.3,73,0,0,0.8,0
2017,5,24,17,11.8,75,0,0,0.6,0
2017,5,24,18,10.6,80,0,0,1,0
2017,5,24,19,8.5,86,0,0,1.9,0
2017,5,24,20,6.4,91,0,0,2,0
2017,5,24,21,5.9,94,0,0,1.6,0
2017,5,24,22,5,94,0,0,1.7,0
2017,5,24,23,4,95,0,0,1.5,0
2017,5,25,0,4.1,96,0,0,1.2,0
2017,5,25,1,3.7,96,0,0,1.1,0
2017,5,25,2,3.5,97,0,0,1.6,0
2017,5,25,3,3.2,97,0,0,2.1,0
2017,5,25,4,2.9,98,0,0,1.5,0
2017,5,25,5,3.8,98,0.03,0,1.1,8.333333333
2017,5,25,6,3.3,98,0.11,0,1.7,30.55555556
2017,5,25,7,2,98,0.74,0,1.3,205.5555556
2017,5,25,8,1.8,98,1.33,0,1.9,369.4444444
2017,5,25,9,3.4,98,1.58,0,1.1,438.8888889
2017,5,25,10,6.2,98,1.63,0,1.1,452.7777778
2017,5,25,11,10.5,85,1.5,0,1.2,416.6666667
2017,5,25,12,13,72,1.2,0,2.5,333.3333333
2017,5,25,13,14.4,65,0.71,0,1.6,197.2222222
2017,5,25,14,15.2,62,0.2,0,0.8,55.55555556
2017,5,25,15,15.5,62,0,0,0.7,0
2017,5,25,16,15.4,62,0,0,1.3,0
2017,5,25,17,14.2,67,0,0,1.4,0
2017,5,25,18,10,80,0,0,2.5,0
2017,5,25,19,7.4,90,0,0,2.2,0
2017,5,25,20,6.7,92,0,0,1.7,0
2017,5,25,21,6.4,93,0,0,2.8,0
2017,5,25,22,6,94,0,0,2.5,0
2017,5,25,23,4.9,94,0,0,2.5,0
2017,5,26,0,4.6,96,0,0,2.2,0
2017,5,26,1,5.2,96,0,0,1.9,0
2017,5,26,2,4.5,95,0,0,2,0
2017,5,26,3,3.6,96,0,0,1.9,0
2017,5,26,4,4.4,97,0,0,2.6,0
2017,5,26,5,3.4,96,0.03,0,2.2,8.333333333
2017,5,26,6,2.4,97,0.09,0,2.9,25
2017,5,26,7,2,98,0.73,0,3.7,202.7777778
2017,5,26,8,2,98,1.34,0.1,3.5,372.2222222
2017,5,26,9,3.5,98,1.59,0,2.9,441.6666667
2017,5,26,10,6.1,97,1.6,0.8,2.8,444.4444444
2017,5,26,11,11.1,81,1.36,0,3.3,377.7777778
2017,5,26,12,13.4,72,0.83,0,2.2,230.5555556
2017,5,26,13,14.8,63,0.51,0.4,1.3,141.6666667
2017,5,26,14,16.2,55,0.12,0,1.4,33.33333333
2017,5,26,15,16.5,56,0,0,0.7,0
2017,5,26,16,14.8,65,0,0,1.4,0
2017,5,26,17,12.9,76,0,0,1.2,0
2017,5,26,18,10.5,84,0,0,1.5,0
2017,5,26,19,9,87,0,0,2.1,0
2017,5,26,20,8.5,89,0,0,1.8,0
2017,5,26,21,9.4,86,0,0,1.3,0
2017,5,26,22,10,85,0,0.6,1.7,0
2017,5,26,23,10.5,82,0,1.5,2.1,0
2017,5,27,0,10.3,82,0,3.1,1.6,0
2017,5,27,1,9.7,84,0,1.2,1.4,0
2017,5,27,2,10,84,0,0.5,2.3,0
2017,5,27,3,10.4,82,0,0.8,2.4,0
2017,5,27,4,10.6,81,0,0.1,2.2,0
2017,5,27,5,10,83,0.01,0.1,2.2,2.777777778
2017,5,27,6,10.9,80,0.1,0.2,2.3,27.77777778
2017,5,27,7,10.6,88,0.16,0.2,3.8,44.44444444
2017,5,27,8,10.6,91,0.77,0,3,213.8888889
2017,5,27,9,11.2,92,0.86,0,4.7,238.8888889
2017,5,27,10,12,90,1.45,0,4.6,402.7777778
2017,5,27,11,13.4,85,1.78,0,5.1,494.4444444
2017,5,27,12,14.7,80,0.71,0.2,6.5,197.2222222
2017,5,27,13,16.2,74,0.36,0,6.4,100
2017,5,27,14,17,74,0.06,0,6.8,16.66666667
2017,5,27,15,15.7,80,0,0,7.2,0
2017,5,27,16,13.1,86,0,0,7.6,0
2017,5,27,17,11.5,89,0,0,5.5,0
2017,5,27,18,11.4,86,0,0,3.2,0
2017,5,27,19,11.4,85,0,0,2.1,0
2017,5,27,20,11.3,85,0,0,1.1,0
2017,5,27,21,11.2,86,0,0,0.9,0
2017,5,27,22,11.2,86,0,0,1.7,0
2017,5,27,23,11.1,87,0,0,4.6,0
2017,5,28,0,11.1,88,0,0,7.9,0
2017,5,28,1,10.9,90,0,0,7.8,0
2017,5,28,2,10.8,91,0,0,11.1,0
2017,5,28,3,10.8,89,0,0,9.1,0
2017,5,28,4,10.9,88,0,0,4.6,0
2017,5,28,5,10.6,90,0.01,0,1.8,2.777777778
2017,5,28,6,10.5,89,0.14,0,1.3,38.88888889
2017,5,28,7,10.7,88,0.34,0,1.5,94.44444444
2017,5,28,8,10.6,90,0.32,0,2.2,88.88888889
2017,5,28,9,10.5,91,0.35,0,1.8,97.22222222
2017,5,28,10,10.9,89,0.36,0,1.6,100
2017,5,28,11,11,89,0.42,0,1.3,116.6666667
2017,5,28,12,11,88,0.59,0,6.3,163.8888889
2017,5,28,13,10.9,88,0.2,0,7.1,55.55555556
2017,5,28,14,11.1,87,0.08,0,8,22.22222222
2017,5,28,15,11.3,87,0,0,9.9,0
2017,5,28,16,10.9,86,0,0,9.1,0
2017,5,28,17,10.6,88,0,0,10,0
2017,5,28,18,10,90,0,0,10.9,0
2017,5,28,19,9.8,91,0,0,11.9,0
2017,5,28,20,9.8,94,0,0.3,11.1,0
2017,5,28,21,9.8,94,0,1.8,10.9,0
2017,5,28,22,9.4,94,0,0.3,9.4,0
2017,5,28,23,9.4,95,0,3.2,8,0
2017,5,29,0,9.6,95,0,2.4,11,0
2017,5,29,1,9.6,96,0,1.7,12.3,0
2017,5,29,2,9.7,96,0,0.1,6,0
2017,5,29,3,9.7,97,0,0.3,4.8,0
2017,5,29,4,9.8,97,0,0,2.5,0
2017,5,29,5,9.8,98,0.02,0.2,1.8,5.555555556
2017,5,29,6,9.3,97,0.21,0.1,1.2,58.33333333
2017,5,29,7,8.9,98,0.46,0,1.3,127.7777778
2017,5,29,8,8.8,98,1.1,0,0.9,305.5555556
2017,5,29,9,9.2,98,1.49,0.2,1.4,413.8888889
2017,5,29,10,10.2,98,0.91,0.2,2.7,252.7777778
2017,5,29,11,12.5,93,0.91,0,3.2,252.7777778
2017,5,29,12,14.7,79,0.63,0,2.7,175
2017,5,29,13,14.8,77,0.81,0,3,225
2017,5,29,14,14.9,77,0.17,0,7.7,47.22222222
2017,5,29,15,15,78,0,0,8.1,0
2017,5,29,16,15.7,75,0,0,8.2,0
2017,5,29,17,14.9,76,0,0,10.2,0
2017,5,29,18,13.4,84,0,0,9.9,0
2017,5,29,19,12,89,0,0,10.1,0
2017,5,29,20,10.4,92,0,0,9.6,0
2017,5,29,21,9.2,94,0,0,9.5,0
2017,5,29,22,8.5,95,0,0.1,9.6,0
2017,5,29,23,7.2,95,0,0,8.1,0
2017,5,30,0,6.1,96,0,0,9.4,0
2017,5,30,1,5.5,96,0,0,10.2,0
2017,5,30,2,6.8,98,0,0,10.8,0
2017,5,30,3,7.2,98,0,0,10.5,0
2017,5,30,4,7.6,98,0,0,8.9,0
2017,5,30,5,7.7,98,0.04,0,7.5,11.11111111
2017,5,30,6,8,99,0.2,0,8.1,55.55555556
2017,5,30,7,8.1,99,0.55,0,7.1,152.7777778
2017,5,30,8,7.8,99,1.11,0,6.3,308.3333333
2017,5,30,9,7.9,98,0.9,0,3.1,250
2017,5,30,10,8.9,98,1.58,0,4,438.8888889
2017,5,30,11,11.1,94,1.33,0,5.6,369.4444444
2017,5,30,12,12.9,86,1.05,0,7.2,291.6666667
2017,5,30,13,15.5,73,0.5,0,7.6,138.8888889
2017,5,30,14,15.8,66,0.04,0,8.8,11.11111111
2017,5,30,15,15.8,64,0,0,6.7,0
2017,5,30,16,14.8,69,0,0,6,0
2017,5,30,17,13.2,78,0,0,5.6,0
2017,5,30,18,13,79,0,0,4,0
2017,5,30,19,12.9,80,0,0,2.5,0
2017,5,30,20,11.4,82,0,0,0.9,0
2017,5,30,21,9.5,86,0,0,1,0
2017,5,30,22,7.4,91,0,0,1.4,0
2017,5,30,23,6.3,94,0,0,1.5,0
2017,5,31,0,5.5,94,0,0,1.3,0
2017,5,31,1,5.2,96,0,0,1.6,0
2017,5,31,2,4.9,96,0,0,1.3,0
2017,5,31,3,4.5,96,0,0,1.5,0
2017,5,31,4,4.1,97,0,0,0.6,0
2017,5,31,5,4.1,97,0.03,0,1.2,8.333333333
2017,5,31,6,3.6,98,0.13,0,1.6,36.11111111
2017,5,31,7,3.3,98,0.38,0,1.1,105.5555556
2017,5,31,8,2.5,98,0.78,0.3,0.9,216.6666667
2017,5,31,9,4.6,98,1.5,0,1.2,416.6666667
2017,5,31,10,5.8,97,1.38,0,1.2,383.3333333
2017,5,31,11,8.1,97,1.41,0,1,391.6666667
2017,5,31,12,10.9,87,1.1,0,0.9,305.5555556
2017,5,31,13,13.4,79,0.66,0,1.6,183.3333333
2017,5,31,14,14.6,79,0.17,0,2.5,47.22222222
2017,5,31,15,13.4,81,0,0,4.8,0
2017,5,31,16,12.3,82,0,0,3.9,0
2017,5,31,17,11,85,0,0,2.4,0
2017,5,31,18,9.6,90,0,0,1.2,0
2017,5,31,19,8.7,91,0,0.6,0.8,0
2017,5,31,20,6.6,93,0,0.5,0.8,0
2017,5,31,21,6.5,96,0,0,0.9,0
2017,5,31,22,7.6,96,0,0,1.2,0
2017,5,31,23,8.4,96,0,0,1.1,0
2017,6,1,0,8.6,95,0,0,1.1,0
2017,6,1,1,8.6,95,0,0,2.4,0
2017,6,1,2,9,96,0,0,2.6,0
2017,6,1,3,9.2,97,0,0,5.2,0
2017,6,1,4,9.1,97,0,0,6.2,0
2017,6,1,5,8.8,97,0.02,0,7.6,5.555555556
2017,6,1,6,8.7,97,0.19,0,10.8,52.77777778
2017,6,1,7,8.6,98,0.34,0,8.4,94.44444444
2017,6,1,8,8.6,98,0.63,0,5.9,175
2017,6,1,9,9,98,0.57,0,10.2,158.3333333
2017,6,1,10,10.2,92,0.55,0,9.5,152.7777778
2017,6,1,11,11.2,83,0.68,0,5.9,188.8888889
2017,6,1,12,11.7,78,0.5,0,4.8,138.8888889
2017,6,1,13,11.4,82,0.26,0,4.1,72.22222222
2017,6,1,14,11.4,74,0.07,0,3.3,19.44444444
2017,6,1,15,11.1,73,0,0,2.9,0
2017,6,1,16,10.6,73,0,0,5.9,0
2017,6,1,17,9.9,77,0,0,7.3,0
2017,6,1,18,9.4,74,0,0,5.1,0
2017,6,1,19,8.9,79,0,0,4.7,0
2017,6,1,20,9,76,0,0,5.4,0
2017,6,1,21,9.2,78,0,0,2.1,0
2017,6,1,22,9.3,78,0,0,6.1,0
2017,6,1,23,9.1,80,0,0,3.3,0
2017,6,2,0,9,81,0,0,3.9,0
2017,6,2,1,9,81,0,0,4.2,0
2017,6,2,2,8.9,82,0,0,5.7,0
2017,6,2,3,9.1,79,0,0,2.2,0
2017,6,2,4,9,79,0,0,1.9,0
2017,6,2,5,8.9,80,0.01,0,1.6,2.777777778
2017,6,2,6,8.9,80,0.15,0,1.5,41.66666667
2017,6,2,7,8.9,81,0.46,0,3.8,127.7777778
2017,6,2,8,9,80,0.85,0,2.4,236.1111111
2017,6,2,9,9.4,79,0.68,0,0.8,188.8888889
2017,6,2,10,10.4,76,0.73,0,0.7,202.7777778
2017,6,2,11,11.4,75,0.68,0,3,188.8888889
2017,6,2,12,11.7,73,0.63,0,3.7,175
2017,6,2,13,12,75,0.32,0,3.7,88.88888889
2017,6,2,14,12.2,78,0.04,0,3.2,11.11111111
2017,6,2,15,12,81,0,0,3.4,0
2017,6,2,16,11.6,80,0,0,2.9,0
2017,6,2,17,10.9,84,0,0,1.8,0
2017,6,2,18,10.1,87,0,0,1.3,0
2017,6,2,19,9.5,88,0,0,1,0
2017,6,2,20,9.5,87,0,0,1.3,0
2017,6,2,21,8.7,89,0,0,1.4,0
2017,6,2,22,7.7,91,0,0,1.2,0
2017,6,2,23,6,93,0,0,1.2,0
2017,6,3,0,4.8,95,0,0,1.8,0
2017,6,3,1,5.2,97,0,0,1.3,0
2017,6,3,2,6.8,97,0,0,2.1,0
2017,6,3,3,7.2,98,0,0,1.5,0
2017,6,3,4,7.5,98,0,0,1.4,0
2017,6,3,5,7.8,98,0.02,0,1,5.555555556
2017,6,3,6,7.7,98,0.16,0,1.6,44.44444444
2017,6,3,7,7.7,98,0.42,0,1.1,116.6666667
2017,6,3,8,7.6,97,0.41,0,1.4,113.8888889
2017,6,3,9,7.5,96,0.62,0,1,172.2222222
2017,6,3,10,9,96,0.72,0,0.6,200
2017,6,3,11,9.6,93,0.83,0,0.8,230.5555556
2017,6,3,12,10.3,86,0.48,0,1,133.3333333
2017,6,3,13,11,80,0.26,0,2.1,72.22222222
2017,6,3,14,11.1,78,0.07,0,2,19.44444444
2017,6,3,15,10.9,76,0,0,2,0
2017,6,3,16,10.6,77,0,0,1.3,0
2017,6,3,17,10.3,79,0,0,1,0
2017,6,3,18,9.3,82,0,0,1.9,0
2017,6,3,19,7.3,86,0,0,2.1,0
2017,6,3,20,5.7,90,0,0,2.4,0
2017,6,3,21,4.5,92,0,0,2.6,0
2017,6,3,22,3.8,92,0,0,2.7,0
2017,6,3,23,3.4,95,0,0,1.4,0
2017,6,4,0,2.7,96,0,0.1,2.2,0
2017,6,4,1,2.7,97,0,0.1,2.4,0
2017,6,4,2,3.2,97,0,0,1.6,0
2017,6,4,3,3.7,97,0,0,1.9,0
2017,6,4,4,4.2,97,0,0,2.6,0
2017,6,4,5,4.6,96,0.01,0,1.9,2.777777778
2017,6,4,6,4.8,96,0.09,0,1.8,25
2017,6,4,7,4.6,96,0.35,0,1.4,97.22222222
2017,6,4,8,4.7,96,0.93,0,1.6,258.3333333
2017,6,4,9,4.9,96,1.05,0,0.9,291.6666667
2017,6,4,10,5.5,96,0.92,0,0.7,255.5555556
2017,6,4,11,7.1,94,0.97,0,1.2,269.4444444
2017,6,4,12,8.6,88,0.44,0,1.2,122.2222222
2017,6,4,13,9.6,83,0.25,0,1.3,69.44444444
2017,6,4,14,9.9,85,0.07,0,1.4,19.44444444
2017,6,4,15,9.3,91,0,0,0.6,0
2017,6,4,16,9.1,89,0,0,0.9,0
2017,6,4,17,8.8,90,0,0,1.4,0
2017,6,4,18,8.4,92,0,0,1.8,0
2017,6,4,19,8.2,94,0,0,1.8,0
2017,6,4,20,7.9,95,0,0,2.2,0
2017,6,4,21,7.8,96,0,0,2.4,0
2017,6,4,22,7.8,96,0,0,2.6,0
2017,6,4,23,7.6,96,0,0,2.3,0
2017,6,5,0,7.7,96,0,0,1.8,0
2017,6,5,1,7.7,97,0,0,2.1,0
2017,6,5,2,7.4,97,0,0,2.2,0
2017,6,5,3,7.2,97,0,0,2.3,0
2017,6,5,4,7.3,97,0,0,2.4,0
2017,6,5,5,7.4,97,0.02,0,2.2,5.555555556
2017,6,5,6,7.5,97,0.1,0,2.1,27.77777778
2017,6,5,7,7.4,98,0.25,0,1.8,69.44444444
2017,6,5,8,7.3,98,0.46,0,2.6,127.7777778
2017,6,5,9,7.7,98,0.86,0,2.4,238.8888889
2017,6,5,10,8.2,98,0.68,0,1.7,188.8888889
2017,6,5,11,8.8,98,0.56,0,1.6,155.5555556
2017,6,5,12,9.8,96,0.67,0,1.2,186.1111111
2017,6,5,13,10.5,90,0.28,0.1,1.2,77.77777778
2017,6,5,14,10.9,87,0.08,0.3,1.2,22.22222222
2017,6,5,15,11.4,83,0,0.8,2.4,0
2017,6,5,16,10.7,87,0,0,6.6,0
2017,6,5,17,9.5,92,0,0,7.1,0
